ObID,Kmday,Porosity
40398,0.0192211844713616,0.146666666666667
40399,NaN,NaN
40400,76.6723002640062,0.255
40401,53.9348407722818,0.24
40402,0.261806552599386,0.121666666666667
40403,87.6961468658499,0.258333333333333
40404,53.9245491888543,0.24
40405,23.7855854457319,0.134444444444444
40406,87.6961468658499,0.258333333333333
40407,53.9337620862533,0.24
40408,NaN,NaN
40409,87.6961468658499,0.258333333333333
40410,76.6723002640062,0.255
40411,42.2978045819649,0.230833333333333
40412,0.169889165531072,0.107333333333333
40413,87.6935890988676,0.258333333333333
40414,76.6662945023808,0.255
40415,NaN,NaN
40416,87.6961468658499,0.258333333333333
40417,76.6723002640062,0.255
40418,87.6935890988676,0.258333333333333
40419,87.6961468658499,0.258333333333333
40420,65.5109421603373,0.231333333333333
40421,0.261806552599386,0.121666666666667
40422,NaN,NaN
40423,76.673833725346,0.255
40424,87.6961468658499,0.258333333333333
40425,0.169889165531072,0.107333333333333
40426,76.673833725346,0.255
40427,NaN,NaN
40428,87.6961468658499,0.258333333333333
40429,NaN,NaN
40430,87.6961468658499,0.258333333333333
40431,23.7855854457319,0.134444444444444
40432,76.6730669908426,0.255
40433,23.7855854457319,0.134444444444444
40434,87.6961468658499,0.258333333333333
40435,0.000762217208285746,0.01
40436,0.261806552599386,0.121666666666667
40437,76.6723002640062,0.255
40438,87.6935890988676,0.258333333333333
40439,87.6961468658499,0.258333333333333
40440,42.2978045819649,0.230833333333333
40441,0.0251333954006001,0.133333333333333
40442,87.6961468658499,0.258333333333333
40443,0.000212006520487066,0.01
40444,0.00954380140505311,0.136666666666667
40445,76.6545399050995,0.255
40446,0.0251333954006001,0.133333333333333
40447,0.00954380140505311,0.136666666666667
40448,87.6961468658499,0.258333333333333
40449,87.6961468658499,0.258333333333333
40450,0.0192211844713616,0.146666666666667
40451,53.935335177255,0.24
40452,53.5712029661661,0.24
40453,0.0192211844713616,0.146666666666667
40454,65.5109421603373,0.231333333333333
40455,53.5712029661661,0.24
40456,0.00987963146110771,0.136666666666667
40457,0.279213418658541,0.133333333333333
40458,0.000311183015502019,0.01
40459,33.5983684449334,0.251666666666667
40460,53.935335177255,0.24
40461,76.6662945023808,0.255
40462,53.9337620862533,0.24
40463,76.6723002640062,0.255
40464,17.4977546080997,0.258333333333333
40465,87.6961468658499,0.258333333333333
40466,76.6662945023808,0.255
40467,53.9337620862533,0.24
40468,76.6284179346205,0.255
40469,53.9259422577021,0.24
40470,87.6961468658499,0.258333333333333
40471,87.6961468658499,0.258333333333333
40472,0.0184152604900252,0.146666666666667
40473,0.0192211844713616,0.146666666666667
40474,2.37855854457319,0.216666666666667
40475,53.9337620862533,0.24
40476,0.0199221269090765,0.136666666666667
40477,53.9259422577021,0.24
40478,87.6961468658499,0.258333333333333
40479,87.6961468658499,0.258333333333333
40480,53.9348407722818,0.24
40481,53.9337620862533,0.24
40482,76.6545399050995,0.255
40483,76.6395937271177,0.255
40484,NaN,NaN
40485,17.4976817009407,0.258333333333333
40486,87.6935890988676,0.258333333333333
40487,42.2978045819649,0.230833333333333
40488,76.6723002640062,0.255
40489,0.000212006520487066,0.01
40490,0.00705903631495472,0.136666666666667
40491,87.6961468658499,0.258333333333333
40492,76.6545399050995,0.255
40493,NaN,NaN
40494,87.6935890988676,0.258333333333333
40495,23.7855854457319,0.134444444444444
40496,87.6961468658499,0.258333333333333
40497,87.6961468658499,0.258333333333333
40498,76.6662945023808,0.255
40499,87.6952699087662,0.258333333333333
40500,76.6662945023808,0.255
40501,53.9321890411328,0.24
40502,76.6723002640062,0.255
40503,76.6662945023808,0.255
40504,53.9337620862533,0.24
40505,76.6723002640062,0.255
40506,53.9212688785559,0.24
40507,76.6730669908426,0.255
40508,NaN,NaN
40509,NaN,NaN
40510,65.5109421603373,0.231333333333333
40511,87.6961468658499,0.258333333333333
40512,87.6961468658499,0.258333333333333
40513,53.9259422577021,0.24
40514,53.9348407722818,0.24
40515,53.9259422577021,0.24
40516,87.6961468658499,0.258333333333333
40517,76.6723002640062,0.255
40518,76.6730669908426,0.255
40519,87.6961468658499,0.258333333333333
40520,87.6961468658499,0.258333333333333
40521,53.9259422577021,0.24
40522,0.00971404450122014,0.136666666666667
40523,0.000212006520487066,0.01
40524,53.9348407722818,0.24
40525,NaN,NaN
40526,87.6961468658499,0.258333333333333
40527,87.6961468658499,0.258333333333333
40528,87.6961468658499,0.258333333333333
40529,87.6952699087662,0.258333333333333
40530,53.9245491888543,0.24
40531,376.97235477403,0.3
40532,53.9245491888543,0.24
40533,76.6710862955294,0.255
40534,53.9295374403573,0.24
40535,NaN,NaN
40536,87.6961468658499,0.258333333333333
40537,87.6935890988676,0.258333333333333
40538,87.6961468658499,0.258333333333333
40539,53.9348407722818,0.24
40540,87.6961468658499,0.258333333333333
40541,23.7855854457319,0.134444444444444
40542,87.6961468658499,0.258333333333333
40543,0.0241034244995792,0.160833333333333
40544,53.9295374403573,0.24
40545,87.6961468658499,0.258333333333333
40546,53.9337620862533,0.24
40547,NaN,NaN
40548,76.6662945023808,0.255
40549,87.6961468658499,0.258333333333333
40550,87.6935890988676,0.258333333333333
40551,0.0184152604900252,0.146666666666667
40552,NaN,NaN
40553,0.000381984951319552,0.01
40554,53.9212688785559,0.24
40555,76.6723002640062,0.255
40556,0.0184152604900252,0.146666666666667
40557,76.6710862955294,0.255
40558,0.0199221269090765,0.136666666666667
40559,17.4976817009407,0.258333333333333
40560,0.0184152604900252,0.146666666666667
40561,23.7855854457319,0.134444444444444
40562,87.6952699087662,0.258333333333333
40563,53.9060831932396,0.24
40564,0.000311183015502019,0.01
40565,0.0184152604900252,0.146666666666667
40566,NaN,NaN
40567,87.6961468658499,0.258333333333333
40568,0.0184152604900252,0.146666666666667
40569,53.9337620862533,0.24
40570,87.6961468658499,0.258333333333333
40571,87.6935890988676,0.258333333333333
40572,76.673833725346,0.255
40573,87.6961468658499,0.258333333333333
40574,0.261806552599386,0.121666666666667
40575,87.6876699813756,0.258333333333333
40576,87.6961468658499,0.258333333333333
40577,0.0241034244995792,0.160833333333333
40578,76.673833725346,0.255
40579,0.000212006520487066,0.01
40580,87.6935890988676,0.258333333333333
40581,376.97235477403,0.3
40582,87.6961468658499,0.258333333333333
40583,87.6952699087662,0.258333333333333
40584,0.696595255320719,0.138888888888889
40585,0.000141491713196091,0.04
40586,76.6662945023808,0.255
40587,42.2978045819649,0.230833333333333
40588,76.6723002640062,0.255
40589,87.6961468658499,0.258333333333333
40590,76.6730669908426,0.255
40591,53.9295374403573,0.24
40592,0.00055933118754536,0.01
40593,53.9212688785559,0.24
40594,87.6961468658499,0.258333333333333
40595,87.6961468658499,0.258333333333333
40596,4.88032115129391e-05,0.01
40597,65.5109421603373,0.231333333333333
40598,87.6935890988676,0.258333333333333
40599,0.000212006520487066,0.01
40600,65.5109421603373,0.231333333333333
40601,0.000141491713196091,0.04
40602,53.9060831932396,0.24
40603,87.6935890988676,0.258333333333333
40604,NaN,NaN
40605,87.6961468658499,0.258333333333333
40606,87.6961468658499,0.258333333333333
40607,76.6545399050995,0.255
40608,0.0241034244995792,0.160833333333333
40609,53.9245491888543,0.24
40610,53.9259422577021,0.24
40611,87.6961468658499,0.258333333333333
40612,87.6935890988676,0.258333333333333
40613,87.6935890988676,0.258333333333333
40614,NaN,NaN
40615,87.6935890988676,0.258333333333333
40616,NaN,NaN
40617,87.6935890988676,0.258333333333333
40618,87.6952699087662,0.258333333333333
40619,53.9212688785559,0.24
40620,53.9212688785559,0.24
40621,53.9348407722818,0.24
40622,53.9259422577021,0.24
